id,answer
ESTG27-011,"Die Ausschüttung von 90.000 Euro an Herrn Adler unterliegt der Kapitalertragsteuer gemäß § 27 Abs. 1 KStG. Da die Ausschüttung die Höhe des Bilanzgewinns (50.000 Euro) übersteigt, sind die steuerpflichtigen Einkünfte aus Kapitalvermögen auf 50.000 Euro begrenzt, da nur der Bilanzgewinn für die Ausschüttung relevant ist. Die restlichen 40.000 Euro sind nicht steuerpflichtig, da sie aus Gewinnrücklagen stammen."
ESTG27-012,"Ja, die Übertragung der Aktien gilt rückwirkend als Veräußerung, da Frau Koch durch den Umzug nach Kanada ihren Wohnsitz ins Ausland verlegt hat. Gemäß § 30 Abs. 1 Z 1 EStG unterliegt die Veräußerung von inländischen Kapitalvermögen der Besteuerung, wenn der Steuerpflichtige seinen Wohnsitz ins Ausland verlegt."
ESTG27-013,"Die Zahlungen, die Herr Jung von der Agrargemeinschaft erhält, stellen Einkünfte aus Land- und Forstwirtschaft gemäß § 21 EStG 1988 dar und nicht aus Kapitalvermögen. Da die Zahlungen insgesamt 4.500 Euro betragen, sind sie steuerpflichtig, auch wenn jede Einzelzahlung unter 4.000 Euro liegt. Die Regelung zu den Einkünften aus Kapitalvermögen nach § 27 EStG 1988 ist hier nicht anwendbar."
ESTG27-014,"Frau Braun kann die Darlehenszinsen in Höhe von 800 Euro steuermindernd geltend machen, da diese als Werbungskosten im Zusammenhang mit der Erzielung von Einkünften aus Kapitalvermögen (§ 20 Abs. 1 Z 1 EStG) abzugsfähig sind. Der Veräußerungsverlust von 1.500 Euro kann jedoch nicht steuermindernd geltend gemacht werden, da Verluste aus der Veräußerung von Aktien nur mit Gewinnen aus der Veräußerung von Aktien verrechnet werden können (§ 27a Abs. 1 EStG)."
ESTG27-017,"Nach § 27 EStG 1988 sind die drei Positionen wie folgt zu behandeln: 

1. Der laufende Ertrag von 1.000 Euro ist als Einkünfte aus Kapitalvermögen zu versteuern.
2. Die Sonderzahlung von 500 Euro wird ebenfalls als Einkünfte aus Kapitalvermögen behandelt, da sie im Zusammenhang mit den Genussrechten steht.
3. Der Betrag von 300 Euro, der als übernommene Kapitalertragsteuer weitergeleitet wird, ist nicht als Einkünfte zu versteuern, sondern kann als Steuerabzug geltend gemacht werden."
ESTG27-018,"Nach § 27 EStG 1988 können Verluste aus der Veräußern von Aktien und aus dem CFD-Handel mit Gewinnen aus Kapitalvermögen verrechnet werden. Frau Hild hat einen Verlust von 3.000 Euro aus dem Aktienverkauf und einen Verlust von 1.200 Euro aus dem CFD-Handel, die insgesamt 4.200 Euro betragen. Die ausschüttungsgleichen Erträge von 400 Euro aus dem Investmentfonds können mit diesen Verlusten verrechnet werden, sodass der verbleibende Verlust von 3.800 Euro in das nächste Jahr vorgetragen werden kann."
ESTG27-019,"Bei der Rückkehr nach Österreich unterliegt Herr Moser gemäß § 27 Abs. 1 EStG 1988 der unbeschränkten Steuerpflicht. Die nicht realisierten Gewinne aus den Aktien, die während seines Auslandsaufenthalts entstanden sind, sind jedoch nicht steuerpflichtig, da die Wegzugsteuer nicht festgesetzt wurde. Bei einer späteren Veräußertung der Aktien unterliegt der Gewinn dann der Einkommensteuer gemäß § 27 EStG 1988."
ESTG27-020,"Ja, der Unterschiedsbetrag von 8.000 Euro ist steuerpflichtig. Gemäß § 22 Abs. 1 Z 3 EStG unterliegt die Kapitalabfindung der Einkommensteuer, wenn sie aus einer Lebensversicherung resultiert, die nicht die Voraussetzungen für eine steuerfreie Auszahlung erfüllt. Da Frau Binder die Versicherung vor dem 60. Lebensjahr und vor Ablauf der Mindestvertragsdauer von 15 Jahren auflöst, ist der Gewinn steuerpflichtig."
ESTG27-021,"Nein, die Rückzahlung von 4.000 Euro im Rahmen einer Kapitalherabsetzung stellt keine Einkünfte aus Kapitalvermögen nach § 27 EStG 1988 dar, sondern mindert das Eigenkapital des Aktionärs und wird als Rückzahlung des eingesetzten Kapitals behandelt. Diese Rückzahlung ist steuerlich nicht relevant, solange sie nicht über die Höhe des eingezahlten Kapitals hinausgeht (§ 4 Abs. 12 EStG 1988)."
ESTG27-022,"Der Tausch der Anteile an der X-GmbH gegen Anteile an der Y-GmbH stellt einen steuerpflichtigen Veräußergeschäft im Sinne des § 27 Abs. 1 EStG 1988 dar. Frau Sander erzielt einen Veräußerungsgewinn in Höhe von 7.000 Euro (gemeiner Wert 15.000 Euro minus Anschaffungskosten 8.000 Euro), der der Einkommensteuer unterliegt. Der Gewinn ist im Jahr des Tausches zu versteuern."
ESTG27-023,"Die Zuwendung von 20.000 Euro an Herrn Zander unterliegt der Einkommensteuer, da es sich um eine Ausschüttung aus einer ausländischen Stiftung handelt. Gemäß § 27 Abs. 1 Z 1 EStG sind solche Zuwendungen steuerpflichtig, wenn sie aus dem Vermögen der Stiftung stammen. Da die Stiftungseingangssteuer bereits entrichtet wurde, ist die Zuwendung in Höhe von 20.000 Euro als Einkünfte aus Kapitalvermögen zu versteuern."
ESTG27-024,"Ja, es liegt ein steuerpflichtiger Tatbestand nach § 27 EStG 1988 vor. Der Verkauf der Dividendenscheine stellt eine Veräußerung von Kapitalvermögen dar, die gemäß § 27 Abs. 1 EStG steuerpflichtig ist, da die Erträge aus der Veräußerung der Dividendenscheine als Einkünfte aus Kapitalvermögen gelten."
ESTG27-025,"Nach § 27 EStG 1988 unterliegt die Liquidationsquote von 2.000 Euro der Einkommensteuer als Einkünfte aus Kapitalvermögen. Da die Anschaffungskosten der Aktien 9.000 Euro betrugen, ergibt sich ein Verlust von 7.000 Euro (9.000 Euro - 2.000 Euro), der steuerlich geltend gemacht werden kann. Der Verlust kann mit anderen Einkünften aus Kapitalvermögen verrechnet werden."
ESTG27-026,"Der Unterschiedsbetrag von 12.000 Euro ist nach § 27 Abs. 1 EStG 1988 steuerpflichtig, da die Auszahlung aus einer fondsgebundenen Lebensversicherung erfolgt und die Laufzeit weniger als 15 Jahre beträgt. Zudem ist Frau Pohl zum Zeitpunkt der Auszahlung erst 63 Jahre alt, was ebenfalls die Steuerpflicht begründet."
ESTG27-027,"Die Übertragung der Unternehmensanleihen im Rahmen der Einbringung gemäß § 1 Abs. 1 Z 1 UmgrStG gilt nicht als Veräußerung, da die Einbringung unter den Regelungen des Umgründungssteuergesetzes steuerneutral erfolgt. Die Übertragung führt somit nicht zu einem steuerpflichtigen Gewinn, solange die Voraussetzungen des § 2 UmgrStG erfüllt sind."
ESTG27-028,"Die Zuwendung der Immobilie an Frau Lang stellt einen steuerpflichtigen Erwerb nach § 27 EStG 1988 dar. Der steuerliche Wert der Zuwendung bemisst sich nach dem Verkehrswert der Immobilie abzüglich der übernommenen Verbindlichkeiten, also 300.000 Euro - 80.000 Euro = 220.000 Euro. Dieser Betrag ist als Einkommen zu versteuern."
ESTG27-029,"Nach § 27 EStG 1988 sind die Zinszahlungen aus dem Swap-Vertrag als Einkünfte aus Kapitalvermögen zu qualifizieren. Die erhaltenen fixen Zinsen in Höhe von 3.000 Euro stellen positive Einkünfte dar, während die geleisteten variablen Zinsen von 4.500 Euro als negative Einkünfte zu berücksichtigen sind. Der Ausgleichsbetrag von 1.200 Euro ist ebenfalls als Einkünfte aus Kapitalvermögen zu erfassen, was zu einer Gesamtbetrachtung der Positionen führt."
ESTG27-030,"Ja, der bereits versteuerte ausschüttungsgleiche Ertrag kann bei der Ermittlung des Veräußerungsgewinns berücksichtigt werden. Gemäß § 30 Abs. 1 Z 1 KStG sind ausschüttungsgleiche Erträge, die im Rahmen der Besteuerung erfasst wurden, bei der Berechnung des Veräußerungsgewinns abzuziehen."
ESTG27-031,"Die überhöhte Geschäftsführervergütung wird vom Finanzamt als verdeckte Ausschüttung behandelt, was bedeutet, dass sie als Einkünfte aus Kapitalvermögen gemäß § 27 Abs. 1 EStG 1988 zu qualifizieren ist. Da Herr Stein die GmbH-Beteiligung im Privatvermögen hält, sind diese Einkünfte steuerpflichtig."
ESTG27-032,"Die Ausschüttung von 6.000 Euro an Frau Vogt aus der FlexKapG fällt unter § 27 EStG 1988, da dieser Paragraph die Besteuerung von Ausschüttungen aus Kapitalgesellschaften regelt. Da die FlexKapG seit 2024 existiert, sind die Ausschüttungen grundsätzlich steuerpflichtig, sofern sie aus dem Gewinn der Gesellschaft stammen. Es ist jedoch zu beachten, dass die genauen steuerlichen Auswirkungen auch von der Art der Ausschüttung und der individuellen Situation von Frau Vogt abhängen können."
ESTG27-033,"Die Ausgleichszahlung, die Herr Berg von der Bank erhält, ist steuerlich als Einkünfte aus Kapitalvermögen gemäß § 27 Abs. 1 EStG zu behandeln. Die Leihgebühr stellt ebenfalls Einkünfte aus Kapitalvermögen dar. Der Veräußerungsverlust von 2.000 Euro kann gemäß § 20 Abs. 2 EStG mit den Einkünften aus Kapitalvermögen (also der Ausgleichszahlung und der Leihgebühr) verrechnet werden, jedoch nur, wenn die Einkünfte aus der Veräußerung von Wertpapieren stammen. Ein Verlustausgleich ist somit möglich, sofern die entsprechenden Einkünfte vorhanden sind."
ESTG27-034,"Die Überführung der Futures auf ein Depot in den USA stellt eine steuerpflichtige Veräußering im Sinne des § 27 Abs. 1 EStG 1988 dar, da die Vermögenswerte aus dem Privatvermögen ins Ausland transferiert werden. Frau Kern muss daher die stillen Reserven der Derivate versteuern, auch wenn sie diese nicht verkauft hat. Die Wegzugsteuer könnte in diesem Fall dennoch relevant sein, da die Überführung in einen Nicht-EU-Staat eine steuerliche Realisierung auslösen kann."
ESTG27-035,"Nach § 27 Abs. 1 EStG 1988 ist die Verlustbeteiligung eines stillen Gesellschafters auf die Höhe seiner Einlage beschränkt. Da Herr Falks Verlustanteil von 12.000 Euro die Einlage von 10.000 Euro übersteigt, kann er nur 10.000 Euro als Verlust geltend machen. Der darüber hinausgehende Verlust von 2.000 Euro ist nicht abzugsfähig."
ESTG27-036,"Der interne Depottransfer bei Bank A hat keine steuerlichen Konsequenzen gemäß § 27 EStG 1988, da es sich um einen bloßen Depotwechsel handelt. Bei der Übertragung der Aktien auf Bank B muss Bank A die Anschaffungskosten gemäß § 27 Abs. 3 EStG 1988 mitteilen, um eine korrekte Besteuerung bei einem späteren Verkauf der Aktien sicherzustellen. Ein steuerlicher Gewinn entsteht erst bei der Veräußertung der Aktien."
ESTG27-037,"Ja, die übernommene Kapitalertragsteuer (KESt) ist für Herrn Rau steuerlich relevant. Gemäß § 93 Abs. 1 EStG gilt die KESt als abgeführte Steuer, die bei der Ermittlung des steuerpflichtigen Einkommens nicht abgezogen werden kann, da sie bereits von der Stiftung übernommen wurde. Herr Rau muss die Zuwendung in voller Höhe als Einkommen versteuern, auch wenn die KESt von der Stiftung getragen wurde."
ESTG27-038,"Die Ansicht von Frau Eich ist nicht korrekt. Die Ausschüttung, die sie von der KG erhält, stellt für sie Einkünfte aus Gewerbebetrieb gemäß § 2 Abs. 3 EStG dar, da sie als Kommanditistin an der KG beteiligt ist. Die Ausschüttung aus der GmbH an die KG und die Weiterleitung an Frau Eich sind somit nicht als Einkünfte aus Kapitalvermögen zu qualifizieren."
ESTG27-039,"Beim Tausch von Bitcoin gegen Ethereum im Jänner 2023 realisiert Herr Lau einen Verlust von 5.000 Euro (30.000 Euro Kaufpreis minus 25.000 Euro Verkaufswert), der gemäß § 27 Abs. 1 EStG 1988 steuerlich geltend gemacht werden kann. Bei der späteren Veräußerung der Ethereum im Dezember 2023 erzielt er einen Gewinn von 28.000 Euro, der ebenfalls steuerpflichtig ist, da die Haltefrist von einem Jahr nicht überschritten wurde (§ 23 Abs. 1 Z 2 EStG 1988). Der Gewinn aus der Veräußerung der Ethereum beträgt somit 28.000 Euro."
ESTG27-040,"Gemäß § 4 Abs. 1 Z 2 EStG sind Substanzauszahlungen aus einer Privatstiftung nur dann steuerlich relevant, wenn der Abschluss des Vorjahres bereits genehmigt ist. Da der Abschluss des Vorjahres in Ihrem Fall noch nicht vom Abschlussprüfer bestätigt wurde, kann die Zuwendung von 15.000 Euro nicht als Substanzauszahlung behandelt werden."
EMP-001,"Ja, für die Privatnutzung des SUV muss Lohnsteuer abgeführt werden. Gemäß § 15 Abs. 1 Z 1 EStG gilt die private Nutzung eines Dienstwagens als geldwerter Vorteil und ist somit steuerpflichtig. Der geldwerte Vorteil wird in der Regel nach der 1%-Regelung oder der Fahrtenbuchmethode ermittelt."
EMP-002,"Ja, die einmalige Entschädigungssumme stellt steuerpflichtiges Arbeitseinkommen dar, da sie im Zusammenhang mit dem Arbeitsverhältnis steht. Relevant ist hier § 25 Abs. 1 EStG, der besagt, dass Einkünfte aus nichtselbständiger Arbeit alle Bezüge umfassen, die der Arbeitgeber an den Arbeitnehmer zahlt."
EMP-003,"Ja, die Mitarbeiterin muss für den Vorteil des zur privaten Nutzung überlassenen Elektrofahrrads einen Sachbezug versteuern. Gemäß § 15 Abs. 1 Z 1 EStG ist der geldwerte Vorteil aus der Überlassung eines Dienstwagens oder eines Fahrrads zur privaten Nutzung als Sachbezug zu erfassen. Der Sachbezug für Elektrofahrräder beträgt 1,5 % des Anschaffungswerts pro Monat."
EMP-004,"Ja, es liegt steuerpflichtiges Arbeitseinkommen vor. Gemäß § 15 Abs. 1 EStG zählen auch Sachbezüge, wie kostenlose Mahlzeiten und die Bereitstellung eines Zimmers, zu den Einkünften aus nichtselbständiger Arbeit. Diese Sachbezüge sind entsprechend zu bewerten und unterliegen der Einkommensteuer."
EMP-005,"Ja, die Abgangsentschädigung ist steuerpflichtig, da sie als Einkünfte aus nichtselbständiger Arbeit gemäß § 25 Abs. 1 Z 1 EStG gilt. Der Zeitpunkt der Auszahlung ist irrelevant; entscheidend ist, dass die Zahlung im Zusammenhang mit der früheren Tätigkeit steht."
EMP-006,"Ja, der Angestellte muss die übernommenen Studiengebühren grundsätzlich als Sachbezug versteuern, da diese als geldwerter Vorteil gelten. Relevant ist hier § 15 Abs. 1 Z 1 EStG, der die steuerliche Behandlung von Sachbezügen regelt. Eine Ausnahme könnte bestehen, wenn die Kosten als Werbungskosten abgezogen werden können, was jedoch im Einzelfall zu prüfen ist."
EMP-007,"Taggelder, die ein Außendienstmitarbeiter für Dienstreisen erhält, sind in Österreich bis zu bestimmten Höchstgrenzen steuerfrei. Gemäß § 26 Z 4 EStG sind die Taggelder bis zur gesetzlich festgelegten Pauschale (z.B. 26,40 € für Reisen im Inland) steuerfrei, solange sie die entsprechenden Voraussetzungen erfüllen. Daher muss der Mitarbeiter diesen Betrag nicht versteuern, sofern er die Pauschalen nicht überschreitet."
EMP-008,"Nein, der Beitrag von 300 € in die freiwillige Pensionskasse ist für den Mitarbeiter nicht unmittelbar als Lohn zu versteuern. Gemäß § 3 Abs. 1 Z 15 EStG sind Beiträge zu Pensionskassen bis zu bestimmten Höchstgrenzen steuerfrei, solange sie im Rahmen der gesetzlichen Vorgaben erfolgen."
EMP-009,"Ja, der Mitarbeiter muss den Vorteil, den er durch die Übernahme der Umzugskosten erhält, als geldwerten Vorteil versteuern. Gemäß § 15 Abs. 1 Z 1 EStG sind solche Leistungen des Arbeitgebers als Einkommen zu qualifizieren."
EMP-010,"Die Prämie von 2.000 € ist grundsätzlich steuerpflichtig, da sie als Arbeitslohn gilt. Eine Steuerbefreiung könnte nur in bestimmten Fällen, wie z.B. bei Jubiläumszuwendungen gemäß § 3 Abs. 1 Z 11 EStG, in Betracht kommen, jedoch sind diese in der Regel auf Sachzuwendungen beschränkt und müssen bestimmte Voraussetzungen erfüllen. Daher ist die Zahlung in bar nicht steuerfrei."
EMP-011,"Ja, die Entschädigung von 0,42 € pro Kilometer ist grundsätzlich steuerpflichtig, da sie als Einkünfte aus nichtselbständiger Arbeit gilt (§ 19 Abs. 1 EStG). Allerdings kann der Arbeitnehmer die tatsächlichen Kosten für die Nutzung des privaten PKW im Rahmen der Werbungskosten geltend machen, was zu einer Minderung der Steuerlast führen kann."
EMP-012,"Die Bereitstellung von Uniformen mit Firmenlogo, die während des Dienstes getragen werden müssen, stellt in der Regel keinen steuerpflichtigen Vorteil für die Mitarbeiter dar, da es sich um Arbeitskleidung handelt, die ausschließlich für berufliche Zwecke genutzt wird (§ 15 Abs. 1 EStG). Solche Aufwendungen sind daher nicht als geldwerter Vorteil zu versteuern."
EMP-013,"Ja, die einmalige Vermittlungsprovision fällt unter die Einkünfte aus nichtselbständiger Arbeit gemäß § 22 Z 2 EStG, da sie im Zusammenhang mit der Tätigkeit des Bankangestellten für seinen Arbeitgeber steht."
EMP-014,"Ja, die Pauschale für die Abnutzung des Werkzeugs ist lohnsteuerpflichtig, da sie als Teil des Arbeitsentgelts gilt. Relevant ist hier § 15 Abs. 1 EStG, der die steuerliche Behandlung von Einkünften aus nichtselbständiger Arbeit regelt."
EMP-015,"Ja, das ""Klimaticket Österreich"" muss als Sachbezug versteuert werden, da es sich um einen geldwerten Vorteil handelt, der den Angestellten zur Verfügung gestellt wird. Gemäß § 15 Abs. 1 Z 1 EStG ist der geldwerte Vorteil aus der Überlassung von Fahrkarten für den öffentlichen Verkehr als Sachbezug zu erfassen."
EMP-016,"Ja, die Auszahlung von nicht verbrauchten Urlaubstagen stellt Arbeitseinkommen im Sinne des § 25 Abs. 1 EStG dar. Diese Urlaubsersatzleistung ist steuerpflichtig und unterliegt der Lohnsteuer."
EMP-017,"Ja, der Mitarbeiter muss die 300 € versteuern, da es sich um eine steuerpflichtige Einnahme handelt. Gemäß § 15 Abs. 1 EStG sind solche Zahlungen als Einkünfte aus nichtselbständiger Arbeit zu qualifizieren. Eine steuerfreie Pauschale für Homeoffice gibt es in Österreich nicht."
EMP-018,"Ja, die Alterspension fällt unter § 25 Abs. 1 Z 1 EStG, da es sich um Einkünfte aus nichtselbständiger Arbeit handelt, auch wenn der ehemalige Arbeiter nicht mehr aktiv tätig ist. Die Pension wird als Ersatz für das entgangene Arbeitseinkommen betrachtet."
