id,answer
VAT-INTL-049,"""In Graz ist die Leistung steuerlich als ausgeführt anzusehen, in Graz als nicht ausgeführt. Die Leistung wird in der Regel als nicht erbracht angesehen, wenn die Leistung als nicht erbracht gilt, es sei denn, die Leistung ist als nicht erbracht anzusehen. Die Leistung wird in der Regel als nicht erbracht angesehen, wenn die Leistung als nicht erbracht gilt, es sei denn, die Leistung ist als nicht erbracht anzusehen, es sei denn, die Leistung ist als nicht erbracht anzusehen, es sei denn, die Leistung ist als nicht erbracht anzusehen, es sei denn, die Leistung ist als nicht erbracht anzusehen, es sei denn, die Leistung ist als nicht erbracht anzusehen, es sei denn, die Leistung ist als nicht erbracht anzusehen, es sei denn, die Leistung ist als nicht erbracht"
VAT-INTL-050,"""An welchem Ort ist eine Vermittlungsleistung an einen Nichtunternehmer erbracht?"""
VAT-INTL-051,"""Ja, die Maklerleistung ist eine sonstige Leistung im Zusammenhang mit"
VAT-INTL-052,"""Eine Familie bucht für ihren Urlaub ein Ferienhaus auf einem Campingplatz. Handelt es sich hierbei um eine sonstige Leistung im Zusammenhang mit einem Grundstück, und wo liegt der"
VAT-INTL-053,
VAT-INTL-054,"""Eine Führung in einem Museum oder der Verkauf eines Kunstwerks in einer Galerie ist eine Führung in der Regel, die von einem Dritten durchgeführt wird, der"
VAT-INTL-055,"""Lagerungs- oder Umschlagsleistungen sind Leistungen, die von einem Unternehmen erbracht werden, das nicht in der Lage ist, die für die"
VAT-INTL-056,"""Unter welchen Bedingungen zählen Reparaturarbeiten oder Gutachten an beweglichen Gegenständen als sonstige Leistung?"""
VAT-INTL-057,"""Eine Restaurant- oder Cateringleistung an"
VAT-INTL-058,"""Die Leistung ist steuerlich als ausgeführt anzusehen, wenn der Unternehmer die Veranstaltung in München durchführt"
VAT-INTL-059,"""Herr Meier mietet ein Motorboot für 2 Wochen in Hamburg. Wo gilt die Vermietung steuerlich"
VAT-INTL-060,"""Nein, Herr Meier mietet kein Motorboot für 2 Wochen in Hamburg. Handelt es sich um eine kurzfristige Vermietung. Liegt ein Mietverhältnis vor, so ist die Miete auf die Hälfte der Kosten begrenzt. Liegt kein Mietverhältnis vor, so ist die Miete auf die Hälfte der Kosten begrenzt. Liegt kein Mietverhältnis vor, so ist die Miete auf die Hälfte der Kosten begrenzt. Liegt kein Mietverhältnis vor, so ist die Miete auf die Hälfte der Kosten begrenzt. Liegt kein Mietverhältnis vor, so ist die Miete auf die Hälfte der Kosten begrenzt. Liegt kein Mietverhältnis vor, so ist die Miete auf die Hälfte der Kosten begrenzt. Liegt kein Mietverhältnis vor, so ist die Miete auf die Hälfte der Kosten begrenzt"
VAT-INTL-061,
VAT-INTL-062,"""Die Miethöhe beträgt 20 %."""
VAT-INTL-063,
VAT-INTL-064,"""Ein Software-Development für ein Unternehmen aus Japan"
VAT-INTL-065,"""Die Leistung ist steuerpflichtig, wenn der Tourist in Österreich"
VAT-INTL-066,"""Ein Fotograf aus der Schweiz erstellt Hochzeitsfotos für ein Paar aus Österreich, die Hochzeit findet jedoch in"
VAT-INTL-067,"""Ein österreichischer Unternehmer vermietet ein Fahrzeug an eine Privatperson in"
VAT-INTL-068,"""Ein"
VAT-INTL-069,"""Ein Tourist aus Deutschland übernachtet in einem Wiener Hotel"
VAT-INTL-070,"""Ein Model aus Österreich wird von einer Modeagentur in Italien (Unternehmer) für eine Show in Mailand gebucht."
VAT-INTL-071,"""Die Leistung ist steuerpflichtig, wenn die Ausstellung in Österreich stattfindet. Die Ausstellung ist in Österreich steuerfrei, wenn die Ausstellung in Österreich stattfindet. Die Ausstellung ist in Österreich steuerfrei, wenn die Ausstellung in Österreich stattfindet. Die Ausstellung ist in Österreich steuerfrei, wenn die Ausstellung in Österreich stattfindet. Die Ausstellung ist in Österreich steuerfrei, wenn die Ausstellung in Österreich stattfindet. Die Ausstellung ist in Österreich steuerfrei, wenn die Ausstellung in Österreich stattfindet. Die Ausstellung ist in Österreich steuerfrei, wenn die Ausstellung in Österreich stattfindet. Die Ausstellung ist in Österreich steuerfrei, wenn die Ausstellung in Österreich stattfindet. Die Ausstellung ist in Österreich steuerfrei, wenn die Ausstellung in Österreich stattfindet. Die Ausstellung ist in Österreich steuerfrei, wenn die Ausstellung in Österreich stattfindet. Die"
VAT-INTL-072,"""Die Leistung ist steuer"
VAT-INTL-073,"""Christian ist österreichischer Staatsbürger und lebt"
VAT-INTL-074,"""Die Leistung ist steuerpflichtig, wenn die Werke für eine Ausstellung verwendet werden, die von der Gemeinde oder der Körperschaft des"
VAT-INTL-075,"""Ein Youtuber"
VAT-INTL-076,"""Ein Tourist aus Österreich"
VAT-INTL-077,"""Die Leistung ist steuerpflichtig, wenn der Tourist ein Wasserboot für 99 Tage in Griechenland mietet, und die Leistung ist steuerpflichtig, wenn der Tourist ein Wasserboot für 99 Tage in Griechenland mietet, und die Leistung ist steuerpflichtig, wenn der Tourist ein Wasserboot für 99 Tage in Griechenland mietet, und die Leistung ist steuerpflichtig, wenn der Tourist ein Wasserboot für 99 Tage in Griechenland mietet, und die Leistung ist steuerpflichtig, wenn der Tourist ein Wasserboot für 99 Tage in Griechenland mietet, und die Leistung ist steuerpflichtig, wenn der Tourist ein Wasserboot für 99 Tage in Griechenland mietet, und die Leistung ist steuerpflichtig, wenn der Tourist ein Wasserboot für 99 Tage in Griechenland mietet, und die Leistung"
VAT-INTL-078,"""Ein Tourist aus Deutschland mietet ein Tiny House auf einem österreichischen Bauernhof für 3 Nächte. Wer ein solches Haus mietet, muss die Leistung steuerlich abziehen. Wer ein solches Haus mietet, muss die Leistung steuerlich abziehen. Wer ein solches Haus mietet, muss die Leistung steuerlich abziehen. Wer ein solches Haus mietet, muss die Leistung steuerlich abziehen. Wer ein solches Haus mietet, muss die Leistung steuerlich abziehen. Wer ein solches Haus mietet, muss die Leistung steuerlich abziehen. Wer ein solches Haus mietet, muss die Leistung steuerlich abziehen. Wer ein solches Haus mietet, muss die Leistung steuerlich abziehen. Wer ein solches Haus mietet, muss die Leistung steuer"
VAT-INTL-079,"""Ein österreichischer Personaltrainer verkauft einen digitalen Fitnesskurs an eine Privatperson in"
VAT-INTL-080,"""Ein österreichisches Unternehmen verkauft"
VAT-INTL-081,"""Eine österreichische Marketingagentur entwickelt eine Werbekampagne"
VAT-INTL-082,"""Ein deutsches Unternehmen bietet einen Online-Kochkurs für Privatpersonen in Österreich an"
ESTG27-001,"Die Ausschüttungen sind steuerlich abzugsfähig. Die Ausschüttungen sind steuerlich abzugsfähig, wenn die Ausschüttungen mindestens 10 % betragen. Die Ausschüttungen sind steuerlich abzugsfähig, wenn die Ausschüttungen mindestens 10 % betragen. Die Ausschüttungen sind steuerlich abzugsfähig, wenn die Ausschüttungen mindestens 10 % betragen. Die Ausschüttungen sind steuerlich abzugsfähig, wenn die Ausschüttungen mindestens 10 % betragen. Die Ausschüttungen sind steuerlich abzugsfähig, wenn die Ausschüttungen mindestens 10 % betragen. Die Ausschüttungen sind steuerlich abzugsfähig, wenn die Ausschüttungen mindestens 10 % betragen. Die Ausschüttungen sind steuerlich abzugsfähig, wenn die"
ESTG27-002,"Die steuerliche Behandlung der Kapitalgesellschaften ist in § 8 Abs. 1 KStG geregelt. § 8 Abs. 1 KStG bestimmt, dass die Kapitalgesellschaft steuerlich nicht belastet wird. § 8 Abs. 2 KStG bestimmt, dass die Kapitalgesellschaft steuerlich nicht belastet wird. § 8 Abs. 3 KStG bestimmt, dass die Kapitalgesellschaft steuerlich nicht belastet wird. § 8 Abs. 4 KStG bestimmt, dass die Kapitalgesellschaft steuerlich nicht belastet wird. § 8 Abs. 5 KStG bestimmt, dass die Kapitalgesellschaft steuerlich nicht belastet wird. § 8 Abs. 6 KStG bestimmt, dass die Kapitalgesellschaft steuerlich nicht belastet wird. § 8 Abs. 7 KStG bestimmt, dass die"
ESTG27-003,"Der steuerpflichtige Gesamtertrag aus diesen Transaktionen beträgt nach § 27 EStG 1988, § 27 Abs. 1 EStG 1988, § 27 Abs. 2 EStG 1988, § 27 Abs. 3 EStG 1988, § 27 Abs. 4 EStG 1988, § 27 Abs. 5 EStG 1988, § 27 Abs. 6 EStG 1988, § 27 Abs. 7 EStG 1988, § 27 Abs. 8 EStG 1988, § 27 Abs. 9 EStG 1988, § 27 Abs. 9 EStG 1988, § 27 Abs. 10 EStG 1988, § 27 Abs. 10 EStG 1988, § 27 Abs. 11 EStG 1988, § 27 Abs"
ESTG27-004,Der Verlust aus Jahr 1 ist in der Regel mit dem Verlust aus Jahr 2 zu verrechnen. Der Verlust aus Jahr 2 ist in der Regel mit dem Verlust aus Jahr 3 zu verrechnen. Der Verlust aus Jahr 1 ist in der Regel mit dem Verlust aus Jahr 2 zu verrechnen. Der Verlust aus Jahr 2 ist in der Regel mit dem Verlust aus Jahr 3 zu verrechnen. Der Verlust aus Jahr 1 ist in der Regel mit dem Verlust aus Jahr 2 zu verrechnen. Der Verlust aus Jahr 2 ist in der Regel mit dem Verlust aus Jahr 3 zu verrechnen. Der Verlust aus Jahr 1 ist in der Regel mit dem Verlust aus Jahr 2 zu verrechnen. Der Verlust aus Jahr 2 ist in der Regel mit dem Verlust aus Jahr 3 zu ver
ESTG27-005,"Die Übertragung ist eine Schenkung, die gemäß § 8 Abs. 1 KStG in Österreich steuerlich absetzbar ist. § 8 Abs. 1 KStG ist in Österreich nicht anwendbar. § 8 Abs. 2 KStG ist in Österreich nicht anwendbar. § 8 Abs. 3 KStG ist in Österreich nicht anwendbar. § 8 Abs. 4 KStG ist in Österreich nicht anwendbar. § 8 Abs. 5 KStG ist in Österreich nicht anwendbar. § 8 Abs. 6 KStG ist in Österreich nicht anwendbar. § 8 Abs. 7 KStG ist in Österreich nicht anwendbar. § 8 Abs. 8 KStG ist in Österreich nicht anwendbar. § 8 Abs. 8 KStG ist in Österreich nicht anwendbar."
ESTG27-006,"Die Rückübertragung ist steuerlich absetzbar, wenn die Rückübertragung nicht erfolgt ist. Die Rückübertragung ist jedoch nur möglich, wenn die Rückübertragung nicht erfolgt ist. Die Rückübertragung ist nur möglich, wenn die Rückübertragung nicht erfolgt ist. Die Rückübertragung ist nur möglich, wenn die Rückübertragung nicht erfolgt ist. Die Rückübertragung ist nur möglich, wenn die Rückübertragung nicht erfolgt ist. Die Rückübertragung ist nur möglich, wenn die Rückübertragung nicht erfolgt ist. Die Rückübertragung ist nur möglich, wenn die Rückübertragung nicht erfolgt ist. Die Rückübertragung ist nur möglich, wenn die Rückübertragung nicht erfolgt ist. Die Rückübertragung ist nur möglich, wenn die Rückübertragung nicht erfolgt ist. Die Rückübertragung ist nur möglich, wenn die Rückübertragung nicht"
ESTG27-007,"Die bei der Veräußerung gezahlten und beim Verkauf erhaltenen Stückzinsen sind gemäß § 27 Abs. 1 EStG 1988 zu berücksichtigen. § 27 Abs. 2 EStG 1988 bestimmt, dass die Veräußerung von Aktien der Gesellschaft an die Gesellschaft gemäß § 27 Abs. 1 EStG 1988 als Veräußerung im Sinne des § 27 Abs. 1 EStG 1988 anzusehen ist. § 27 Abs. 2 EStG 1988 bestimmt, dass die Veräußerung von Aktien der Gesellschaft an die Gesellschaft gemäß § 27 Abs. 1 EStG 1988 als Veräußerung im Sinne des § 27 Abs. 1 EStG 1988 anzusehen ist. § 27 Abs. 2 EStG 1988 bestimmt, dass die Veräußerung von Aktien der Gesellschaft an die Gesellschaft gemäß"
ESTG27-008,"Der Wegzug nach § 27 EStG 1988 ist steuerlich abzugsfähig, wenn die steuerpflichtige natürliche Person mindestens 10 % des steuerpflichtigen Gewinns erzielt. § 27 EStG 1988 erlaubt es, die steuerpflichtige natürliche Person von der Körperschaftsteuer zu befreien, wenn die steuerpflichtige natürliche Person mindestens 10 % des steuerpflichtigen Gewinns erzielt. § 27 EStG 1988 erlaubt es, die steuerpflichtige natürliche Person von der Körperschaftsteuer zu befreien, wenn die steuerpflichtige natürliche Person mindestens 10 % des steuerpflichtigen Gewinns erzielt. § 27 EStG 1988 erlaubt es, die steuerpflichtige natürliche Person von der Körperschaftsteuer zu befreien, wenn die steuerpflichtige natürliche Person mindestens 10 % des steuerpflichtigen Gewinns erzielt. § 27 EStG 1988"
ESTG27-009,"Die Gewinne aus der Aktienveräußerung sind Einkünfte aus Kapitalvermögen, die gemäß § 27 Abs. 1 EStG 1988 in der Bilanz ausgewiesen werden. Die Gewinne aus der Aktienveräußerung sind Einkünfte aus Kapitalvermögen, die gemäß § 27 Abs. 1 EStG 1988 in der Bilanz ausgewiesen werden. Die Gewinne aus der Aktienveräußerung sind Einkünfte aus Kapitalvermögen, die gemäß § 27 Abs. 1 EStG 1988 in der Bilanz ausgewiesen werden. Die Gewinne aus der Aktienveräußerung sind Einkünfte aus Kapitalvermögen, die gemäß § 27 Abs. 1 EStG 1988 in der Bilanz ausgewiesen werden. Die Gewinne aus der Aktienveräußerung sind Einkünfte aus Kapitalvermögen, die gemäß § 27 Abs. 1 EStG 1988 in der Bilanz ausgewiesen werden."
ESTG27-010,"Die Y-AG ist eine Aktiengesellschaft, die nach § 27 EStG 1988 eine Beteiligung von mindestens 50 % an der Y-AG hält. Die Y-AG ist eine Gesellschaft, die nach § 27 EStG 1988 eine Beteiligung von mindestens 50 % an der Y-AG hält. Die Y-AG ist eine Gesellschaft, die nach § 27 EStG 1988 eine Beteiligung von mindestens 50 % an der Y-AG hält. Die Y-AG ist eine Gesellschaft, die nach § 27 EStG 1988 eine Beteiligung von mindestens 50 % an der Y-AG hält. Die Y-AG ist eine Gesellschaft, die nach § 27 EStG 1988 eine Beteiligung von mindestens 50 % an der Y-AG hält. Die Y-AG ist"
ESTG27-011,"Die Stiftung ist Begünstigter einer Privatstiftung. Die Gewinnrücklagen betragen zu Jahresbeginn 50.000 Euro, die Gewinnrücklagen betragen 30.000 Euro, und das Evidenzkonto weist einen Stand von 200.000 Euro aus. Die Gewinnrücklagen betragen zu Jahresbeginn 50.000 Euro, die Gewinnrücklagen betragen 30.000 Euro, und das Evidenzkonto weist einen Stand von 200.000 Euro aus. Die Gewinnrücklagen betragen zu Jahresbeginn 50.000 Euro, die Gewinnrücklagen betragen 30.000 Euro, und das Evidenzkonto weist einen Stand von 200.000 Euro aus. Die Gewinnrücklagen betragen zu Jahresbeginn 50.000 Euro, die Gewinnrücklagen betragen 30.000 Euro, und das Evidenzkonto weist einen Stand"
ESTG27-012,"Die Depotübertragung ist eine Übertragung, die nicht mit der Veräußerung von Aktien verbunden ist, sondern die der Bank A übertragen wird. Die Übertragung erfolgt durch die Bank A, die die Aktien der Bank A hält. Die Übertragung erfolgt durch die Bank A, die die Aktien der Bank A hält. Die Übertragung erfolgt durch die Bank A, die die Aktien der Bank A hält. Die Übertragung erfolgt durch die Bank A, die die Aktien der Bank A hält. Die Übertragung erfolgt durch die Bank A, die die Aktien der Bank A hält. Die Übertragung erfolgt durch die Bank A, die die Aktien der Bank A hält. Die Übertragung erfolgt durch die Bank A, die die Aktien der Bank A hält. Die Übertragung erfolgt durch die Bank A, die die Aktien der"
ESTG27-013,"Die Vorauszahlung ist steuerfrei, wenn die Vorauszahlung mindestens 10 Jahre beträgt und die Vorauszahlung mindestens 10 Jahre beträgt. § 27 EStG 1988 sieht vor, dass die Vorauszahlung in der Regel 10 Jahre beträgt, wenn die Vorauszahlung mindestens 10 Jahre beträgt und die Vorauszahlung mindestens 10 Jahre beträgt. § 27 EStG 1988 sieht vor, dass die Vorauszahlung in der Regel 10 Jahre beträgt, wenn die Vorauszahlung mindestens 10 Jahre beträgt und die Vorauszahlung mindestens 10 Jahre beträgt. § 27 EStG 1988 sieht vor, dass die Vorauszahlung in der Regel 10 Jahre beträgt, wenn die Vorauszahlung mindestens 10 Jahre beträgt und die Vorauszahlung mindestens 10 Jahre beträgt. § 27 EStG 1988 sieht vor, dass die Vorauszahlung in der"
ESTG27-014,"Frau Braun ist eine natürliche Person und unterliegt der Körperschaftsteuer (§ 8 Abs. 1 KStG). Die Steuerpflicht besteht jedoch nur, wenn die Gesellschaft steuerlich veranlagt ist (§ 8 Abs. 2 KStG). Die Körperschaftsteuer beträgt gemäß § 8 Abs. 1 KStG 0,5 % des Jahresumsatzes der Gesellschaft, die Steuerpflicht besteht jedoch nur, wenn die Gesellschaft steuerlich veranlagt ist (§ 8 Abs. 2 KStG). Die Körperschaftsteuer beträgt gemäß § 8 Abs. 1 KStG 0,5 % des Jahresumsatzes der Gesellschaft, die Steuerpflicht besteht jedoch nur, wenn die Gesellschaft steuerlich veranlagt ist (§ 8 Abs. 1 KStG). Die Körperschaftsteuer beträgt gemäß § 8 Abs. 1"
ESTG27-017,"Die Sonderzahlung der AG wird als Ertragsteuer behandelt, die der AG als Kapitalertragsteuer zugerechnet wird. Die Sonderzahlung wird als Ertragsteuer behandelt, die der AG als Kapitalertragsteuer zugerechnet wird. Die Sonderzahlung wird als Ertragsteuer behandelt, die der AG als Kapitalertragsteuer zugerechnet wird. Die Sonderzahlung wird als Ertragsteuer behandelt, die der AG als Kapitalertragsteuer zugerechnet wird. Die Sonderzahlung wird als Ertragsteuer behandelt, die der AG als Kapitalertragsteuer zugerechnet wird. Die Sonderzahlung wird als Ertragsteuer behandelt, die der AG als Kapitalertragsteuer zugerechnet wird. Die Sonderzahlung wird als Ertragsteuer behandelt, die der AG als Kapitalertragsteuer zugerechnet wird. Die Sonderzahlung wird als Ertragsteuer behandelt"
ESTG27-018,"Die Verlustausgleichsregelung ist in § 27 EStG 1988 geregelt. § 27 EStG 1988 sieht vor, dass die Verlustausgleichsregelung nur für die Jahre ab dem 1. Januar des Folgejahres gilt. § 27 EStG 1988 sieht vor, dass die Verlustausgleichsregelung nur für die Jahre ab dem 1. Januar des Folgejahres gilt. § 27 EStG 1988 sieht vor, dass die Verlustausgleichsregelung nur für die Jahre ab dem 1. Januar des Folgejahres gilt. § 27 EStG 1988 sieht vor, dass die Verlustausgleichsregelung nur für die Jahre ab dem 1. Januar des Folgejahres gilt. § 27 EStG 1988 sieht vor, dass die Verlustausgleichsregelung nur für die Jahre"
ESTG27-019,Die steuerliche Abzugsfähigkeit von Gewinnen aus Beteiligungen ist nach § 27 EStG 1988 nicht vorgesehen. § 27 EStG 1988 ist daher nicht anwendbar. § 27 EStG 1988 ist daher nicht anwendbar. § 27 EStG 1988 ist daher nicht anwendbar. § 27 EStG 1988 ist daher nicht anwendbar. § 27 EStG 1988 ist daher nicht anwendbar. § 27 EStG 1988 ist daher nicht anwendbar. § 27 EStG 1988 ist daher nicht anwendbar. § 27 EStG 1988 ist daher nicht anwendbar. § 27 EStG 1988 ist daher nicht anwendbar. § 27 EStG 1988 ist daher nicht anwendbar. § 27 EStG 1988 ist daher nicht anwendbar. § 27 EStG 1988 ist daher nicht
